u1,u2,cosinesim
bathsalt_elixir,TylerSchulz6,0.996951544805
bathsalt_elixir,LifelessSammy,0.995021056366
bathsalt_elixir,coughlin_sam,0.997580191425
bathsalt_elixir,ghost_812,0.995971791376
bathsalt_elixir,999Sheridan,0.99745514805
toobvdd,GGeisingerII,0.99874755674
toobvdd,TakeYuuThere,0.995526051938
toobvdd,Neisha_Nashayy,0.998464773598
toobvdd,wudupchuck,0.997983526775
toobvdd,alliewardrop,0.996029086236
toobvdd,Terence_TerTer,0.995375055424
toobvdd,thatmarshallvan,0.997826404103
toobvdd,Rodz1LLa,0.997233737615
toobvdd,TrippyFlippyyy,0.996113297386
toobvdd,superman8128,0.9972494437
toobvdd,TopChefQueens,0.995442221229
toobvdd,codypipper,0.996778843828
toobvdd,hunterpoole88,0.996499583321
toobvdd,nick_heinrich,0.995325645059
toobvdd,TheScottKirk,0.996237571922
AyreJordan22,Supremo0730,0.998161924727
AyreJordan22,TristanDesnerck,0.997844301173
AyreJordan22,EthanH73,0.995320400732
AyreJordan22,FitzRJ10,0.995484211097
AyreJordan22,_badcash,0.9961186686
AyreJordan22,chloethacat,0.995858848191
AyreJordan22,lubrey151,0.996664046814
GGeisingerII,TakeYuuThere,0.997003441458
GGeisingerII,Neisha_Nashayy,0.998330729708
GGeisingerII,wudupchuck,0.997266254458
GGeisingerII,alliewardrop,0.997480494764
GGeisingerII,thatmarshallvan,0.997782985281
GGeisingerII,Rodz1LLa,0.998441491926
GGeisingerII,TrippyFlippyyy,0.995295211494
GGeisingerII,superman8128,0.995797399751
GGeisingerII,TopChefQueens,0.997562987014
GGeisingerII,ParadiseXoxoxo,0.997103172881
GGeisingerII,codypipper,0.996662388884
GGeisingerII,hunterpoole88,0.995512424317
GGeisingerII,nick_heinrich,0.995676273081
TakeYuuThere,waylonfearn,0.995232316713
TakeYuuThere,thatmarshallvan,0.996934237553
TakeYuuThere,Rodz1LLa,0.998225872639
TakeYuuThere,TopChefQueens,0.996822425134
TakeYuuThere,ParadiseXoxoxo,0.996670487219
TakeYuuThere,codypipper,0.996936444244
TakeYuuThere,JoseMagallon,0.997314241691
TakeYuuThere,LifelessSammy,0.998172064786
TakeYuuThere,coughlin_sam,0.995454158489
Neisha_Nashayy,wudupchuck,0.999648304562
Neisha_Nashayy,alliewardrop,0.997605416139
Neisha_Nashayy,mirandaalol,0.995060074139
Neisha_Nashayy,Terence_TerTer,0.998479556769
Neisha_Nashayy,alaynarenay,0.998199244667
Neisha_Nashayy,_FollowMyTrelle,0.995679502768
Neisha_Nashayy,JUANUMS,0.995893093147
Neisha_Nashayy,thatmarshallvan,0.996148166377
Neisha_Nashayy,Rodz1LLa,0.995667238554
Neisha_Nashayy,TrippyFlippyyy,0.998230743405
Neisha_Nashayy,superman8128,0.998020750631
Neisha_Nashayy,TopChefQueens,0.995176846546
Neisha_Nashayy,hunterpoole88,0.996479158341
Neisha_Nashayy,nick_heinrich,0.997448994601
Neisha_Nashayy,TheScottKirk,0.995898113006
Supremo0730,TristanDesnerck,0.996144207783
Supremo0730,EthanH73,0.995149244915
Supremo0730,lubrey151,0.995379760783
Richard_Calhoun,TylerSchulz6,0.995958288364
Richard_Calhoun,ghost_812,0.996293096523
wudupchuck,alliewardrop,0.996494701967
wudupchuck,mirandaalol,0.995016653054
wudupchuck,Terence_TerTer,0.998043554388
wudupchuck,alaynarenay,0.998318710712
wudupchuck,_FollowMyTrelle,0.995305733176
wudupchuck,JUANUMS,0.995942644504
wudupchuck,jennajayee,0.995162485443
wudupchuck,Rodz1LLa,0.995161948652
wudupchuck,TrippyFlippyyy,0.99838522098
wudupchuck,superman8128,0.998525268328
wudupchuck,hunterpoole88,0.995770570006
wudupchuck,nick_heinrich,0.99809923682
wudupchuck,southcount4lyfe,0.995722101094
wudupchuck,ShannonWhaley,0.995022384252
wudupchuck,TheScottKirk,0.997210935627
alliewardrop,mirandaalol,0.996115954749
alliewardrop,_FollowMyTrelle,0.997220026336
alliewardrop,madiRcoonce,0.997010879855
alliewardrop,jennajayee,0.996418248687
alliewardrop,ParadiseXoxoxo,0.997227615719
alliewardrop,nick_heinrich,0.997219706446
alliewardrop,southcount4lyfe,0.995637252136
mirandaalol,madiRcoonce,0.995083440984
mirandaalol,ParadiseXoxoxo,0.996223174058
mirandaalol,nick_heinrich,0.995443384679
Terence_TerTer,alaynarenay,0.998805174941
Terence_TerTer,JUANUMS,0.997335270242
Terence_TerTer,TrippyFlippyyy,0.997858817691
Terence_TerTer,superman8128,0.99595984901
Terence_TerTer,hunterpoole88,0.995244030824
Terence_TerTer,ShannonWhaley,0.997357068884
houseofmaya,Vital45beats,0.9961970204
Brittanyyx21,Daddy_Pask,0.9952728576
Brittanyyx21,TristanDesnerck,0.995056826776
Brittanyyx21,_badcash,0.995795743946
Brittanyyx21,KadeAV,0.996298312543
Brittanyyx21,MD_LC33,0.996028943953
alaynarenay,JUANUMS,0.999083728597
alaynarenay,TrippyFlippyyy,0.997561484502
alaynarenay,superman8128,0.99625596012
alaynarenay,iamslugnasty,0.997119250791
alaynarenay,danimarie7111,0.996324723601
alaynarenay,nick_heinrich,0.99517877181
alaynarenay,ShannonWhaley,0.998427234084
alaynarenay,Guchata_,0.995093111565
alaynarenay,TheScottKirk,0.99583014846
_FollowMyTrelle,jennajayee,0.997010827887
_FollowMyTrelle,nick_heinrich,0.996927754474
_FollowMyTrelle,southcount4lyfe,0.995565044012
getsuperrsonic,markus_blake,0.996346144744
rockyd_,MitchRuibal,0.996163903747
rockyd_,southcount4lyfe,0.995392101419
rockyd_,tommywaldman_,0.99659764022
rockyd_,rayfloydd,0.99670903305
sober_af,sketsoslut,0.995293861554
joe_patrick16,TristanDesnerck,0.996792499458
joe_patrick16,wes_27,0.996705335783
joe_patrick16,EthanH73,0.995409327395
joe_patrick16,FitzRJ10,0.998101224031
joe_patrick16,_badcash,0.995776777689
joe_patrick16,chloethacat,0.997050416523
joe_patrick16,KadeAV,0.997305719881
joe_patrick16,ghost_812,0.996077112722
Daddy_Pask,TristanDesnerck,0.996734477493
Daddy_Pask,wes_27,0.99868043742
Daddy_Pask,EthanH73,0.998137862833
Daddy_Pask,FitzRJ10,0.997612734735
Daddy_Pask,_badcash,0.998578937734
Daddy_Pask,chloethacat,0.997897320588
Daddy_Pask,FlyGuyJusLivin,0.996270723114
Daddy_Pask,KadeAV,0.997869123081
Daddy_Pask,Dee_Papa_Pimpin,0.995507596508
Daddy_Pask,ghost_812,0.996203464232
Daddy_Pask,MD_LC33,0.996728760097
TristanDesnerck,wes_27,0.995946801776
TristanDesnerck,EthanH73,0.997794181454
TristanDesnerck,FitzRJ10,0.997770402198
TristanDesnerck,_badcash,0.999064285562
TristanDesnerck,chloethacat,0.997434995827
TristanDesnerck,KadeAV,0.998679571267
TristanDesnerck,ghost_812,0.995157793351
madiRcoonce,ParadiseXoxoxo,0.997639571395
madiRcoonce,StevenPadden19,0.995577406568
waylonfearn,Richyadidas96,0.99585721608
waylonfearn,markus_blake,0.995760617252
waylonfearn,LifelessSammy,0.998648630737
waylonfearn,coughlin_sam,0.998785050645
hallie_berryy,valllgare,0.997812566091
hallie_berryy,3point25percent,0.995423471057
hallie_berryy,LikeAHoe101,0.997073356601
Kveldmann,Phum_Phum,0.995132433873
wes_27,realCurtMcGurt,0.997280955314
wes_27,AdrianR_Patino,0.995001232933
wes_27,EthanH73,0.998409834626
wes_27,FitzRJ10,0.998002553111
wes_27,dannboobs,0.99630226321
wes_27,_badcash,0.997495947116
wes_27,chloethacat,0.998545843493
wes_27,FlyGuyJusLivin,0.996398187275
wes_27,coughlin_sam,0.99555538625
wes_27,McClusterfucks,0.996727996886
wes_27,KadeAV,0.998021029145
wes_27,ghost_812,0.998487089112
wes_27,MD_LC33,0.996376491341
wes_27,Carlos_isBeast,0.996423290004
realCurtMcGurt,AdrianR_Patino,0.998662419006
realCurtMcGurt,thatmarshallvan,0.995484715901
realCurtMcGurt,codypipper,0.995222825115
realCurtMcGurt,dannboobs,0.99803015536
realCurtMcGurt,erikagray10,0.997308034031
realCurtMcGurt,chloethacat,0.996758871143
realCurtMcGurt,FlyGuyJusLivin,0.996128168702
realCurtMcGurt,McClusterfucks,0.997668447761
realCurtMcGurt,hunterpoole88,0.997440047672
realCurtMcGurt,ghost_812,0.995698774056
realCurtMcGurt,Kcrowe95,0.997056040186
realCurtMcGurt,Carlos_isBeast,0.996370476675
targatrophymark,dannboobs,0.995080572906
targatrophymark,hunterpoole88,0.995622666273
targatrophymark,Phum_Phum,0.995645861632
JUANUMS,iamslugnasty,0.995934932368
JUANUMS,danimarie7111,0.998607297106
JUANUMS,ShannonWhaley,0.99738104789
JUANUMS,Vital45beats,0.995429509991
Richyadidas96,TylerSchulz6,0.995405797922
Richyadidas96,markus_blake,0.996133081633
Richyadidas96,coughlin_sam,0.996711811959
Richyadidas96,999Sheridan,0.997862425278
jennajayee,nick_heinrich,0.998857625326
jennajayee,southcount4lyfe,0.99642607625
jennajayee,tommywaldman_,0.995083725448
therealjonhause,Rodz1LLa,0.997045981862
therealjonhause,TopChefQueens,0.997134461407
therealjonhause,codypipper,0.995047221325
therealjonhause,JoseMagallon,0.996279664031
valllgare,3point25percent,0.995630074045
valllgare,StevenPadden19,0.996748044153
AdrianR_Patino,thatmarshallvan,0.996170375187
AdrianR_Patino,Jasper_Bobby,0.99624219796
AdrianR_Patino,codypipper,0.995288831136
AdrianR_Patino,dannboobs,0.997457505259
AdrianR_Patino,erikagray10,0.996121194331
AdrianR_Patino,chloethacat,0.995752600051
AdrianR_Patino,FlyGuyJusLivin,0.997788178814
AdrianR_Patino,hunterpoole88,0.997684173746
AdrianR_Patino,Kcrowe95,0.995700744722
thatmarshallvan,Rodz1LLa,0.995991589038
thatmarshallvan,TrippyFlippyyy,0.995654003656
thatmarshallvan,superman8128,0.995392750646
thatmarshallvan,TopChefQueens,0.99509315111
thatmarshallvan,codypipper,0.996425830646
thatmarshallvan,dannboobs,0.996078352641
thatmarshallvan,LifelessSammy,0.995840762621
thatmarshallvan,hunterpoole88,0.998237097788
Rodz1LLa,superman8128,0.995145389228
Rodz1LLa,TopChefQueens,0.998748195373
Rodz1LLa,ParadiseXoxoxo,0.997254035342
Rodz1LLa,codypipper,0.998061743824
Rodz1LLa,JoseMagallon,0.997882971397
Rodz1LLa,LifelessSammy,0.995755532301
3point25percent,StevenPadden19,0.996677394503
3point25percent,LikeAHoe101,0.996345102714
TrippyFlippyyy,superman8128,0.999091987905
TrippyFlippyyy,Jasper_Bobby,0.995263554651
TrippyFlippyyy,iamslugnasty,0.995073539229
TrippyFlippyyy,hunterpoole88,0.998450373551
TrippyFlippyyy,ShannonWhaley,0.995195364081
TrippyFlippyyy,Guchata_,0.995466951841
TrippyFlippyyy,TheScottKirk,0.996197961674
TrippyFlippyyy,10ParsonsG,0.996462110969
TrippyFlippyyy,Kcrowe95,0.996320030729
superman8128,Jasper_Bobby,0.995037241958
superman8128,codypipper,0.995417743368
superman8128,hunterpoole88,0.998001788468
superman8128,nick_heinrich,0.995018505866
superman8128,TheScottKirk,0.9976184611
superman8128,10ParsonsG,0.995507879655
superman8128,Kcrowe95,0.99656449665
EthanH73,FitzRJ10,0.996944978232
EthanH73,_badcash,0.998462355691
EthanH73,chloethacat,0.998757598311
EthanH73,FlyGuyJusLivin,0.995573384141
EthanH73,McClusterfucks,0.995327655674
EthanH73,KadeAV,0.998040246578
EthanH73,ghost_812,0.997440445047
EthanH73,lubrey151,0.995488227221
EthanH73,Carlos_isBeast,0.99506783984
Jasper_Bobby,hunterpoole88,0.997258790229
Jasper_Bobby,Kcrowe95,0.997408508134
TopChefQueens,ParadiseXoxoxo,0.998164504982
TopChefQueens,codypipper,0.997326581832
TopChefQueens,JoseMagallon,0.995301375686
TopChefQueens,jtmitchh,0.997477648908
ParadiseXoxoxo,jtmitchh,0.997120121397
iamslugnasty,ShannonWhaley,0.996869565619
iamslugnasty,Guchata_,0.998039301035
iamslugnasty,Vital45beats,0.995314900287
iamslugnasty,TheScottKirk,0.995873838356
iamslugnasty,10ParsonsG,0.995740045519
brenenden,FitzRJ10,0.995846861587
brenenden,chloethacat,0.995316369091
brenenden,lubrey151,0.997710819617
codypipper,LifelessSammy,0.996541707981
codypipper,hunterpoole88,0.995084312767
FitzRJ10,dannboobs,0.996037406439
FitzRJ10,_badcash,0.997312171771
FitzRJ10,chloethacat,0.999009737454
FitzRJ10,KadeAV,0.997346244945
FitzRJ10,ghost_812,0.995196149649
FitzRJ10,lubrey151,0.996726841365
TylerSchulz6,coughlin_sam,0.995311031767
TylerSchulz6,999Sheridan,0.996216036486
dannboobs,chloethacat,0.995916946173
dannboobs,FlyGuyJusLivin,0.995700822702
dannboobs,hunterpoole88,0.997113750198
dannboobs,Phum_Phum,0.995332536475
dannboobs,Kcrowe95,0.995727755907
markus_blake,coughlin_sam,0.996428465183
markus_blake,MD_LC33,0.99583057188
erikagray10,chloethacat,0.995347000545
erikagray10,McClusterfucks,0.995717238859
erikagray10,Carlos_isBeast,0.99798982972
_badcash,chloethacat,0.997592515159
_badcash,KadeAV,0.999375839726
_badcash,ghost_812,0.997006446518
_badcash,MD_LC33,0.995736251965
chloethacat,FlyGuyJusLivin,0.996051680715
chloethacat,McClusterfucks,0.995010590144
chloethacat,KadeAV,0.997044643231
chloethacat,ghost_812,0.996346700802
chloethacat,lubrey151,0.997177096936
chloethacat,Carlos_isBeast,0.99626775179
LifelessSammy,coughlin_sam,0.998825400514
coughlin_sam,ghost_812,0.996130688392
sketsoslut,MitchRuibal,0.996675822177
McClusterfucks,ghost_812,0.996093522814
McClusterfucks,Carlos_isBeast,0.998024671854
danimarie7111,Vital45beats,0.995382255152
hunterpoole88,Kcrowe95,0.99773657872
KadeAV,ghost_812,0.997952391786
KadeAV,MD_LC33,0.997020702529
MitchRuibal,southcount4lyfe,0.996615925085
MitchRuibal,tommywaldman_,0.995283092277
MitchRuibal,Taberock,0.995345594543
MitchRuibal,Creegs_5,0.996951174256
nick_heinrich,southcount4lyfe,0.997775486736
ShannonWhaley,Guchata_,0.995468551765
ShannonWhaley,Vital45beats,0.996818699712
ShannonWhaley,10ParsonsG,0.995245896353
Nikki_McKay,rayfloydd,0.99783684584
Guchata_,10ParsonsG,0.997788414707
TheScottKirk,Kcrowe95,0.995063317985
Dee_Papa_Pimpin,MD_LC33,0.998028164998
